
176256
112192
46263
44539
30783
30284
23969
21895
20265
19777
19707
15287
15000
11843
11809
11744
10978
10323
9637
9487
8799
7677
5991
5887
5804
5764
5492
5370
4961
4865
4811
4735
4604
4542
4497
3838
3667
3531
3081
3032
2990
2860
2856
2484
2415
2358
2306
2288
2256
2166
2124
2113
2084
2076
2074
1960
1820
1810
1787
1559
1514
1458
1436
1397
1337
1279
1196
1157
1137
1086
1060
1059
1023
1010
982
979
961
855
850
842
808
807
800
786
784
757
740
730
711
679
676
673
670
650
608
570
565
563
560
550
545
532
513
505
490
477
410
397
394
382
377
377
377
376
360
357
349
339
330
325
322
319
310
306
304
288
284
282
274
270
266
264
264
264
259
250
245
244
239
225
222
201
201
200
191
171
157
152
150
133
130
129
127
126
122
119
118
113
113
107
102
92
86
86
84
80
77
75
75
67
67
66
56
56
55
50
50
50
43
42
42
42
42
39
37
36
31
27
18
16
16
10
10
10
